Database Name	Phenix ODA 2
Database Location	http://opera2.dyn.scilifelab.se/ODA/OdaService.asmx
Evaluation Signature	3734ec4b-760b-4cfb-8abf-5e30f19b65d1
Plate Name	P102301
Measurement	Measurement 1
Evaluation	Evaluation1

[Data]
Row	Column	Plane	Timepoint	Cell Selected - Number of Objects	Cell Selected - Total Spot Area - Mean per Well	Cell Selected - Number of Spots - Mean per Well	Cell Selected - Relative Spot Intensity - Mean per Well	Cell Selected - Number of Spots per Area of Cytoplasm - Mean per Well	Cell Selected - Intensity Cytoplasm Mean - Mean per Well	Spots Selected - Number of Objects	Spots Selected - Relative Spot  Intensity - Mean per Well	Spots Selected - Corrected Spot  Intensity - Mean per Well	Spots Selected - Spot Area [px²] - Mean per Well	Spots Selected - Intensity Spot Mean - Mean per Well	Number of Analyzed Fields	Height [µm]	Time [s]	Compound	Concentration	Cell Type	Cell Count	
5	9	1	0	2326	9.70077386071	0.274720550301	0.00283474293615	0.000331027063707	932.185881067	700	0.123148291966	246.800768828	36.2042857143	1709.799291	4	0	0					
5	10	1	0	2235	11.3686800895	0.361521252796	0.00379563539996	0.000409721878268	953.971619124	872	0.124926670393	315.82867366	31.3899082569	2038.41454264	4	0	0					
5	11	1	0	2321	6.2761740629	0.196897888841	0.00298674738626	0.00026642140379	912.448888326	497	0.136653907361	413.845892578	31.9014084507	2352.80276547	4	0	0					
5	12	1	0	2214	9.71002710027	0.340560072267	0.00331067579554	0.000417131423783	907.068547608	811	0.125237617101	295.112417073	29.0036991369	1903.74580928	4	0	0					
5	13	1	0	2275	17.6061538462	0.557362637363	0.00537553995999	0.000702292115821	962.600173247	1361	0.121573071655	251.62135717	31.9684055841	1760.76550828	4	0	0					
5	14	1	0	2244	8.90374331551	0.260695187166	0.00347797903412	0.000306104357494	950.54600778	637	0.134797725333	376.789168631	34.6499215071	2350.56028418	4	0	0					
5	15	1	0	2325	14.1776344086	0.503225806452	0.00463595322327	0.000577367111022	950.468727656	1280	0.124312683684	299.653653414	28.5171875	1971.78299063	4	0	0					
5	16	1	0	2471	29.7070012141	1.10198300283	0.00814272455028	0.00138554335236	971.256269862	2926	0.120184099932	214.268612748	27.0789473684	1645.89039722	4	0	0					
5	17	1	0	2442	9.2674037674	0.260032760033	0.00297619650714	0.00032534413709	931.850635712	684	0.124024518054	286.827309302	35.8786549708	1969.37321903	4	0	0					
5	18	1	0	2358	9.8481764207	0.263782866836	0.00315853100233	0.000320878258825	904.326748304	674	0.122345544723	271.135223634	37.821958457	1837.17463192	4	0	0					
5	19	1	0	2334	9.80719794344	0.257497857755	0.00358667914972	0.0003149505413	966.382962072	649	0.126157757598	414.025128345	37.9969183359	2589.16576156	4	0	0					
5	20	1	0	2409	10.2274802823	0.318389373184	0.00376385875292	0.000408597953471	931.833834464	827	0.125231033676	328.569106855	32.8004836759	2140.90031293	4	0	0					
5	21	1	0	2368	17.4438344595	0.634290540541	0.0050286326526	0.00077275825822	929.545359876	1618	0.118948204332	226.182930929	27.761433869	1716.27846705	4	0	0					
5	22	1	0	2294	12.2397558849	0.393199651264	0.00368513088814	0.000478493136875	930.556988777	984	0.118554429242	237.813205031	31.2886178862	1721.31726343	4	0	0					
5	23	1	0	2253	57.7705281846	1.98002663116	0.0180156802548	0.00251298990108	1209.04089618	4774	0.123830743281	292.264436592	29.3919145371	2207.78965028	4	0	0					
5	24	1	0	2191	111.037882246	4.59653126426	0.0450580441862	0.00629917015395	1820.25681486	10808	0.146894668365	514.570557946	24.34215396	3233.13917879	4	0	0					
6	1	1	0	2213	9.59014911884	0.248531405332	0.00305374557649	0.000304268666378	921.134105456	597	0.120908158493	254.129114635	38.391959799	1779.16640833	4	0	0					
6	2	1	0	2065	151.473607748	5.78837772397	0.0856480933474	0.00896725614167	2237.18513943	12803	0.162823391341	728.493491842	26.3612434586	4152.15965512	4	0	0					
6	3	1	0	2471	13.8498583569	0.473492513153	0.00438001451685	0.000567951665142	925.042433023	1259	0.122512040984	268.906463717	29.5393169182	1823.28625601	4	0	0					
6	4	1	0	2506	9.1053471668	0.264166001596	0.0030803609334	0.000351665749149	915.189303743	716	0.120552097686	258.599329268	34.5209497207	1799.67694515	4	0	0					
6	5	1	0	2366	9.77430262046	0.335587489434	0.00350642337638	0.000420909385998	929.536179392	865	0.126420769955	311.152267162	29.2196531792	2067.09558906	4	0	0					
6	6	1	0	2245	9.75412026726	0.284632516704	0.00403263930862	0.000362501598512	937.590817884	693	0.125729696356	368.807244227	34.645021645	2247.11919325	4	0	0					
6	7	1	0	2539	8.55257975581	0.245372193777	0.00367805521941	0.000322500978222	993.300731486	670	0.129341142716	405.834105157	34.8746268657	2493.20292028	4	0	0					
6	8	1	0	2366	10.9970414201	0.349112426036	0.00330936088236	0.000420385802033	959.861541417	883	0.12013488518	275.222104596	31.9479048698	1871.95702421	4	0	0					
6	9	1	0	2340	9.45341880342	0.282478632479	0.00330075666296	0.000362653775217	992.787885641	705	0.120165388813	282.378750847	33.8978723404	1895.10679065	4	0	0					
6	10	1	0	2473	9.77598059038	0.30408410837	0.0035615190987	0.000353877046866	976.446780716	818	0.131508463985	361.572879989	32.5183374083	2277.73770507	4	0	0					
6	11	1	0	2311	8.99350930333	0.311553440069	0.00268449607522	0.000404795114348	915.282567793	787	0.116870115512	227.677444231	29.3049555273	1714.65057555	4	0	0					
6	12	1	0	2181	10.6529115085	0.325538743696	0.00387517786759	0.000402261256092	962.097192934	781	0.126133861433	315.339571231	33.3457106274	2028.99635536	4	0	0					
6	13	1	0	2338	84.7266894782	3.95680068435	0.033402016709	0.00531335482482	1395.42509685	10045	0.140183901344	407.177407543	21.5765057242	2604.46828738	4	0	0					
6	14	1	0	2338	27.2044482464	1.01154833191	0.00793626546183	0.00129057632786	1002.03069059	2524	0.119265532675	245.030561991	27.1945324881	1822.06063772	4	0	0					
6	15	1	0	2266	9.68049426302	0.347749338041	0.00358436703621	0.000429534881462	944.355916679	859	0.126164602828	298.817394009	28.1967403958	1914.3878324	4	0	0					
6	16	1	0	2454	9.0423797881	0.286063569682	0.00322723424874	0.000367976952548	958.322958726	744	0.122316029343	318.464421703	31.7284946237	2159.8419489	4	0	0					
6	17	1	0	2310	10.2047619048	0.261904761905	0.00338564499833	0.000318006470257	959.519223741	643	0.125583401753	325.390436117	39.4758942457	2124.00079455	4	0	0					
6	18	1	0	880	67.8034090909	2.46477272727	0.0394335038614	0.00461376457084	1242.99503098	2383	0.151655589477	395.445915812	27.9710449014	2390.09653484	4	0	0					
6	19	1	0	2273	8.42894852618	0.253409590849	0.00289390125798	0.000330375796963	950.324587681	622	0.120885744712	274.942091675	34.1237942122	1863.26815664	4	0	0					
6	20	1	0	2297	9.86591205921	0.281671745755	0.00329526282594	0.000356100754659	918.335175721	684	0.122362964856	263.66928221	35.1549707602	1778.45295163	4	0	0					
6	21	1	0	2350	9.95574468085	0.288085106383	0.0034790430264	0.000364690971106	926.621543779	729	0.123943870211	288.237616318	35.1893004115	1916.4640913	4	0	0					
6	22	1	0	2258	9.19131975199	0.27502214349	0.00266530482928	0.000332617292052	890.772296852	667	0.117234738523	216.883824435	33.4932533733	1603.75060736	4	0	0					
6	23	1	0	2381	7.61150776984	0.254934901302	0.00200380140052	0.000317360452943	965.634759383	647	0.115035229451	207.157711698	29.9799072643	1613.55740743	4	0	0					
6	24	1	0	2248	86.8113879004	3.38078291815	0.0316391757885	0.00452580469622	1507.48019793	8159	0.138196602127	402.134637879	25.966172325	2662.91427397	4	0	0					
7	1	1	0	2255	10.4093126386	0.313525498891	0.00355315621866	0.000395727994221	906.16066408	784	0.123148469972	254.050735222	33.0548469388	1784.26855865	4	0	0					
7	2	1	0	1950	147.347692308	5.56	0.0889104543318	0.00785314076874	2612.6227441	11778	0.166487845995	969.81422176	26.6332993717	5443.72660306	4	0	0					
7	3	1	0	2359	10.7545570157	0.348876642645	0.00335283631897	0.000432390686549	914.158402486	864	0.122794494373	254.705615381	30.9236111111	1776.84543891	4	0	0					
7	4	1	0	2319	9.86847779215	0.310478654592	0.00291420510676	0.000381519152673	905.189523312	797	0.119574934575	250.142143209	32.3688833124	1795.75469027	4	0	0					
7	5	1	0	2353	11.6812579686	0.404164895878	0.00388691064882	0.000513821943492	891.241594213	1025	0.123227618769	252.591773031	28.6995121951	1733.3371682	4	0	0					
7	6	1	0	2501	10.5433826469	0.292682926829	0.00333178618498	0.000359691294588	942.038219717	787	0.122376994502	267.314399328	35.9771283355	1846.5762782	4	0	0					
7	7	1	0	2354	10.585386576	0.294817332201	0.00463169910012	0.000361963028741	1059.60247777	749	0.129155279564	422.26701216	35.8464619493	2618.69230652	4	0	0					
7	8	1	0	2279	11.8762615182	0.325581395349	0.00462636206081	0.000387242438129	943.902774174	795	0.130100137808	369.118597029	36.5396226415	2237.36126288	4	0	0					
