Database Name	Phenix ODA 2
Database Location	http://opera2.dyn.scilifelab.se/ODA/OdaService.asmx
Evaluation Signature	32c9eb97-1e59-4397-abb0-06a017d19f0d
Plate Name	P103831
Plate Name	231204_131331-V
Measurement	Measurement 1
Evaluation	Evaluation1

[Data]
Row	Column	Plane	Timepoint	GFP induced - Number of Objects	Ave GFP pos per cell	GFP Total  per well	percentage of induction	GFP induced - Intensity Cytoplasm EGFP Mean - Sum per Well	Number of Analyzed Fields	Height [µm]	Time [s]	Temperature	Target Temperature	Compound	Concentration	Cell Type	Cell Count	
4	16	1	0	3	421.65774658	622.410774411	0.00505050505051	2232.46199322	1	0	0	0	37					
4	17	1	0	1	470.789091947	336.366873065	0.0015479876161	660.465045593	1	0	0	0	37					
4	18	1	0	3	389.680757521	1331.286754	0.00436681222707	1770.33875596	1	0	0	0	37					
4	19	1	0	1	369.674958286	310.428741093	0.00118764845606	518.613095238	1	0	0	0	37					
4	20	1	0	1	655.743883971	146.566101695	0.00169491525424	919.936170213	1	0	0	0	37					
4	21	1	0	3	396.17451487	1034.59665145	0.00456621004566	1692.07465203	1	0	0	0	37					
4	22	1	0	0	NaN	0	0	0	1	0	0	0	37					
4	23	1	0	0	NaN	0	0	0	1	0	0	0	37					
4	24	1	0	1	374.161328578	237.232732733	0.0015015015015	524.906976744	1	0	0	0	37					
5	1	1	0	0	NaN	0	0	0	1	0	0	0	37					
5	2	1	0	0	NaN	0	0	0	1	0	0	0	37					
5	3	1	0	2	362.500830106	1231.39465241	0.00213903743316	1013.21354021	1	0	0	0	37					
5	4	1	0	1	355.196640281	340.557055215	0.00122699386503	498.301615799	1	0	0	0	37					
5	5	1	0	1	355.933317399	236.856070088	0.00125156445557	499.335092348	1	0	0	0	37					
5	6	1	0	83	625.202738227	11383.996114	0.107512953368	77364.2980724	1	0	0	0	37					
5	7	1	0	1	357.937366539	262.382882883	0.0015015015015	502.146551724	1	0	0	0	37					
5	8	1	0	3	446.243974665	913.590361446	0.00451807228916	1939.28582111	1	0	0	0	37					
5	9	1	0	0	NaN	0	0	0	1	0	0	0	37					
5	10	1	0	1	360.446555676	199.706329114	0.00126582278481	505.666666667	1	0	0	0	37					
5	11	1	0	0	NaN	0	0	0	1	0	0	0	37					
5	12	1	0	1	434.200060772	237.107470511	0.00131061598952	609.134680135	1	0	0	0	37					
5	13	1	0	1	603.144341542	568.013888889	0.00154320987654	846.144827586	1	0	0	0	37					
5	14	1	0	1	388.645366672	249.968051118	0.00159744408946	545.226480836	1	0	0	0	37					
5	15	1	0	0	NaN	0	0	0	1	0	0	0	37					
5	16	1	0	0	NaN	0	0	0	1	0	0	0	37					
5	17	1	0	186	518.285660969	172114.583691	0.399141630901	143239.80931	1	0	0	0	37					
5	18	1	0	0	NaN	0	0	0	1	0	0	0	37					
5	19	1	0	8	827.243842619	3212.79534314	0.00980392156863	12881.141325	1	0	0	0	37					
5	20	1	0	1	433.379672602	248.354111406	0.00132625994695	607.983766234	1	0	0	0	37					
5	21	1	0	0	NaN	0	0	0	1	0	0	0	37					
5	22	1	0	1	670.178290361	65.1014492754	0.00161030595813	940.186046512	1	0	0	0	37					
5	23	1	0	1	602.176748535	507.67192429	0.00157728706625	844.787401575	1	0	0	0	37					
5	24	1	0	1	641.572626094	850.052380952	0.0015873015873	900.055462185	1	0	0	0	37					
6	1	1	0	1	360.544931273	552.962406015	0.0015037593985	505.804676754	1	0	0	0	37					
6	2	1	0	179	537.667022958	181952.893013	0.390829694323	139352.14996	1	0	0	0	37					
6	3	1	0	3	559.005573812	1685.29646697	0.00460829493088	2356.60675359	1	0	0	0	37					
6	4	1	0	1	599.310293354	208.666182874	0.00145137880987	840.766081871	1	0	0	0	37					
6	5	1	0	2	376.668347091	1285.33333333	0.00314465408805	1046.31979603	1	0	0	0	37					
6	6	1	0	1	389.167874505	486.813888889	0.00138888888889	545.959501558	1	0	0	0	37					
6	7	1	0	1	406.712291839	432.972222222	0.00126262626263	570.572379368	1	0	0	0	37					
6	8	1	0	0	NaN	0	0	0	1	0	0	0	37					
6	9	1	0	2	422.0925335	1084.30249633	0.00293685756241	1189.4239331	1	0	0	0	37					
6	10	1	0	2	388.495847813	464.935805991	0.00285306704708	1105.76034814	1	0	0	0	37					
6	11	1	0	3	485.944129917	513.903061224	0.00382653061224	2563.01239847	1	0	0	0	37					
6	12	1	0	0	NaN	0	0	0	1	0	0	0	37					
6	13	1	0	0	NaN	0	0	0	1	0	0	0	37					
6	14	1	0	1	384.065443087	336.181690141	0.00140845070423	538.801354402	1	0	0	0	37					
6	15	1	0	0	NaN	0	0	0	1	0	0	0	37					
6	16	1	0	1	372.929515589	371.753445636	0.00153139356815	523.17887931	1	0	0	0	37					
