Database Name	Phenix ODA 2
Database Location	http://opera2.dyn.scilifelab.se/ODA/OdaService.asmx
Evaluation Signature	fb576cbb-0205-478b-8ee2-c87813d02986
Plate Name	P104380
Measurement	Measurement 1
Evaluation	Evaluation1

[Data]
Row	Column	Plane	Timepoint	Nuclei - Number of Objects	Cells - Number of Objects	GFP induced - Number of Objects	Ave GFP pos per m2	GFP  per well	percentage of induction	cells ave	Number of Analyzed Fields	Height [µm]	Time [s]	Compound	Concentration	Cell Type	Cell Count	
5	5	1	0	453	391	4	360.662933119	2416.78587196	0.00883002207506	216.274376803	1	0	0					
5	6	1	0	452	421	1	654.094892354	705.435840708	0.00221238938053	176.083942203	1	0	0					
5	7	1	0	539	421	1	389.750806145	434.54174397	0.00185528756957	155.148024441	1	0	0					
5	8	1	0	685	433	2	348.205840887	753.367883212	0.0029197080292	170.240718122	1	0	0					
5	9	1	0	541	393	0	NaN	0	0	184.984732824	1	0	0					
5	10	1	0	545	423	2	345.721958033	903.706422018	0.00366972477064	180.843636303	1	0	0					
5	11	1	0	430	392	23	352.770068583	16149.8418605	0.053488372093	222.947307112	1	0	0					
5	12	1	0	462	382	1	355.068879875	535.060606061	0.0021645021645	175.313581042	1	0	0					
5	13	1	0	561	428	24	364.25813348	12765.4099822	0.0427807486631	198.996790113	1	0	0					
5	14	1	0	586	278	4	353.554805857	1443.52047782	0.00682593856655	278.205747632	1	0	0					
5	15	1	0	449	402	1	567.193748698	681.273942094	0.0022271714922	157.312535581	1	0	0					
5	16	1	0	509	424	10	364.109009466	7201.7367387	0.0196463654224	192.185770069	1	0	0					
5	17	1	0	407	357	131	503.69122006	197206.051597	0.321867321867	755.270335585	1	0	0					
5	18	1	0	404	397	0	NaN	0	0	156.473710258	1	0	0					
5	19	1	0	571	0	0	NaN	0	0	NaN	1	0	0					
5	20	1	0	498	448	3	366.820390545	1728.28313253	0.00602409638554	164.558379504	1	0	0					
5	21	1	0	430	352	1	382.436329897	540.7	0.00232558139535	206.970622417	1	0	0					
5	22	1	0	381	344	5	359.942749918	3066.27034121	0.0131233595801	198.803381896	1	0	0					
5	23	1	0	332	375	3	401.836286449	2512.6686747	0.00903614457831	198.162716444	1	0	0					
5	24	1	0	355	393	2	358.777670473	1470.91830986	0.0056338028169	176.478805301	1	0	0					
6	1	1	0	487	402	1	459.962917864	804.402464066	0.00205338809035	215.021905398	1	0	0					
6	2	1	0	372	363	124	497.693350625	223626.185484	0.333333333333	794.533357618	1	0	0					
6	3	1	0	354	408	1	587.896645287	828.177966102	0.00282485875706	173.588721886	1	0	0					
6	4	1	0	433	422	3	368.027340523	1685.89838337	0.00692840646651	193.883066418	1	0	0					
6	5	1	0	322	1	1	3177.47461804	5999.18012422	0.00310559006211	1931736	1	0	0					
6	6	1	0	537	418	8	355.245039808	4132.06517691	0.0148975791434	191.829731462	1	0	0					
6	7	1	0	555	399	12	537.998417366	11760.6684685	0.0216216216216	232.475147769	1	0	0					
6	8	1	0	384	387	21	360.495122303	18483.1067708	0.0546875	247.981504851	1	0	0					
6	9	1	0	589	426	2	339.076949341	722.548387097	0.00339558573854	187.849445657	1	0	0					
6	10	1	0	551	402	1	766.83864774	1333.47368421	0.00181488203267	187.113295463	1	0	0					
6	11	1	0	539	435	0	NaN	0	0	149.447969349	1	0	0					
6	12	1	0	546	399	0	NaN	0	0	176.304526982	1	0	0					
6	13	1	0	354	353	8	433.285247408	6475.80225989	0.0225988700565	253.278294505	1	0	0					
6	14	1	0	521	432	1	349.566042383	418.24184261	0.00191938579655	147.229573903	1	0	0					
6	15	1	0	407	389	0	NaN	0	0	166.305912596	1	0	0					
6	16	1	0	532	374	1	356.556217714	556.733082707	0.00187969924812	208.04646973	1	0	0					
6	17	1	0	601	412	1	373.668550469	406.728785358	0.00166389351082	162.427891413	1	0	0					
6	18	1	0	492	424	3	366.252795687	2389.00406504	0.00609756097561	151.581045301	1	0	0					
6	19	1	0	540	387	0	NaN	0	0	168.430629837	1	0	0					
6	20	1	0	462	393	1	347.463497651	790.140692641	0.0021645021645	154.218395716	1	0	0					
6	21	1	0	516	377	2	360.43558504	815.07751938	0.00387596899225	175.839406455	1	0	0					
6	22	1	0	368	383	2	436.342893672	2830.25543478	0.0054347826087	198.50859301	1	0	0					
6	23	1	0	416	350	14	390.722965381	11672.7475962	0.0336538461538	262.420204082	1	0	0					
6	24	1	0	259	350	1	350.344165669	795.83011583	0.003861003861	185.103436735	1	0	0					
7	1	1	0	416	437	18	366.531135773	11525.1706731	0.0432692307692	204.824154706	1	0	0					
7	2	1	0	258	393	0	NaN	0	0	177.734773291	1	0	0					
7	3	1	0	363	371	2	350.245569355	1397.53443526	0.00550964187328	210.319417906	1	0	0					
7	4	1	0	463	422	0	NaN	0	0	182.821780733	1	0	0					
7	5	1	0	461	384	0	NaN	0	0	197.309346517	1	0	0					
7	6	1	0	469	399	2	354.251900367	1215.7249467	0.00426439232409	190.397120621	1	0	0					
7	7	1	0	575	394	192	501.195277862	216993.386087	0.333913043478	926.569590817	1	0	0					
7	8	1	0	610	440	0	NaN	0	0	169.087629132	1	0	0					
7	9	1	0	638	415	17	353.799121248	7939.72413793	0.0266457680251	202.698377123	1	0	0					
7	10	1	0	621	406	4	362.744332494	1914.70048309	0.00644122383253	185.65846053	1	0	0					
7	11	1	0	484	410	2	374.872636149	1233.60123967	0.00413223140496	184.603378941	1	0	0					
7	12	1	0	548	392	7	452.702836809	3728.5	0.0127737226277	202.3240707	1	0	0					
7	13	1	0	550	35	1	452.79700136	477.438181818	0.00181818181818	3066.57469388	1	0	0					
7	14	1	0	602	381	2	345.861760752	708.214285714	0.00332225913621	208.72389967	1	0	0					
7	15	1	0	601	425	1	340.861139831	398.825291181	0.00166389351082	151.101270588	1	0	0					
7	16	1	0	420	399	9	377.717121236	9014.95714286	0.0214285714286	247.861282278	1	0	0					
7	17	1	0	596	404	7	422.200433222	3975.20302013	0.011744966443	200.951095481	1	0	0					
7	18	1	0	643	418	0	NaN	0	0	162.009369062	1	0	0					
7	19	1	0	508	369	2	391.291964328	1136.16535433	0.00393700787402	162.976601229	1	0	0					
7	20	1	0	496	411	0	NaN	0	0	149.549215314	1	0	0					
7	21	1	0	351	361	4	370.104649566	3973.24786325	0.011396011396	195.22122298	1	0	0					
7	22	1	0	398	395	0	NaN	0	0	158.677468354	1	0	0					
7	23	1	0	316	380	0	NaN	0	0	161.623975069	1	0	0					
7	24	1	0	330	405	6	366.748184716	6032.56060606	0.0181818181818	182.745136412	1	0	0					
8	1	1	0	315	387	6	349.354951119	5760.65714286	0.0190476190476	213.380051947	1	0	0					
8	2	1	0	299	391	0	NaN	0	0	178.477835702	1	0	0					
8	3	1	0	65	157	6	718.060773695	119836.507692	0.0923076923077	715.355957645	1	0	0					
8	4	1	0	500	395	14	348.497417012	7437.834	0.028	223.331536613	1	0	0					
8	5	1	0	664	396	2	372.769566062	901.22439759	0.00301204819277	191.688258851	1	0	0					
8	6	1	0	539	412	2	446.225299824	1044.87940631	0.00371057513915	198.243631586	1	0	0					
8	7	1	0	451	429	1	343.693386846	450.487804878	0.00221729490022	148.140533903	1	0	0					
8	8	1	0	740	439	6	346.095730036	2682.18243243	0.00810810810811	200.561298457	1	0	0					
8	9	1	0	518	390	10	394.152652177	5809.07722008	0.019305019305	211.026982249	1	0	0					
8	10	1	0	617	424	3	370.75473093	1382.97730956	0.00486223662885	161.537680224	1	0	0					
8	11	1	0	483	390	3	355.717701546	2101.48033126	0.00621118012422	200.669506903	1	0	0					
8	12	1	0	804	452	14	354.830351089	6054.81343284	0.0174129353234	183.464552823	1	0	0					
