Database Name	Phenix ODA 2
Database Location	http://opera2.dyn.scilifelab.se/ODA/OdaService.asmx
Evaluation Signature	af10fef9-7b39-4aa5-bf64-d4512488833a
Plate Name	P104396
Measurement	Measurement 1
Evaluation	Evaluation1

[Data]
Row	Column	Plane	Timepoint	Nuclei - Number of Objects	Cells - Number of Objects	GFP induced - Number of Objects	Ave GFP pos per m2	GFP  per well	percentage of induction	cells ave	Number of Analyzed Fields	Height [µm]	Time [s]	Compound	Concentration	Cell Type	Cell Count	
9	7	1	0	587	385	0	NaN	0	0	162.73353348	1	0	0					
9	8	1	0	676	400	1	362.55551059	340.331360947	0.00147928994083	166.2453125	1	0	0					
9	9	1	0	524	369	21	351.291919837	13197.2022901	0.0400763358779	231.176871498	1	0	0					
9	10	1	0	572	364	23	392.319573913	13624.6940559	0.0402097902098	267.382479471	1	0	0					
9	11	1	0	504	392	40	605.94375429	58252.656746	0.0793650793651	416.58113156	1	0	0					
9	12	1	0	598	377	2	561.418648397	1687.28428094	0.00334448160535	211.634360335	1	0	0					
9	13	1	0	646	384	2	418.896585146	770.275541796	0.0030959752322	196.157782661	1	0	0					
9	14	1	0	579	443	0	NaN	0	0	144.347140622	1	0	0					
9	15	1	0	595	364	0	NaN	0	0	180.974142616	1	0	0					
9	16	1	0	677	361	6	414.842067133	2943.32053176	0.00886262924668	204.646119965	1	0	0					
9	17	1	0	494	308	2	1067.4798793	4588.89271255	0.00404858299595	246.133433125	1	0	0					
9	18	1	0	534	392	1	378.597961639	1329.82209738	0.00187265917603	167.341589442	1	0	0					
9	19	1	0	568	402	2	348.793156936	1392.65140845	0.00352112676056	188.873883072	1	0	0					
9	20	1	0	613	405	0	NaN	0	0	139.904118275	1	0	0					
9	21	1	0	495	388	115	478.789655332	145699.236364	0.232323232323	665.34142842	1	0	0					
9	22	1	0	396	358	0	NaN	0	0	190.937821853	1	0	0					
9	23	1	0	412	367	0	NaN	0	0	165.364788513	1	0	0					
