Database Name	Phenix ODA 2
Database Location	http://opera2.dyn.scilifelab.se/ODA/OdaService.asmx
Evaluation Signature	54145cf4-4114-4d15-8c03-e9ee2f6ff03c
Plate Name	P103859
Plate Name	231204_172959-V
Measurement	Measurement 1
Evaluation	Evaluation1

[Data]
Row	Column	Plane	Timepoint	GFP induced - Number of Objects	Ave GFP pos per cell	GFP Total  per well	percentage of induction	GFP induced - Intensity Cytoplasm EGFP Mean - Sum per Well	Number of Analyzed Fields	Height [µm]	Time [s]	Temperature	Target Temperature	Compound	Concentration	Cell Type	Cell Count	
5	5	1	0	0	NaN	0	0	0	1	0	0	0	37					
5	6	1	0	4	377.284437308	1953.75568182	0.00757575757576	2144.30231041	1	0	0	0	37					
5	7	1	0	2	393.34875313	3366.63761468	0.00917431192661	1080.60511127	1	0	0	0	37					
5	8	1	0	5	425.056424818	1209.96477795	0.00765696784074	3104.48665745	1	0	0	0	37					
5	9	1	0	118	365.369648384	105662.305284	0.230919765166	61965.9690953	1	0	0	0	37					
5	10	1	0	6	386.085938361	3906.81768953	0.0108303249097	3567.63394534	1	0	0	0	37					
5	11	1	0	2	394.588464459	1495.56101695	0.00338983050847	1137.3764485	1	0	0	0	37					
5	12	1	0	2	360.976248915	1673.74409449	0.00393700787402	1019.99646802	1	0	0	0	37					
5	13	1	0	5	424.087809481	4216.47524752	0.00990099009901	3032.18565545	1	0	0	0	37					
5	14	1	0	1	573.429489116	777.840073529	0.00183823529412	804.458174905	1	0	0	0	37					
5	15	1	0	2	389.824096876	784.00390625	0.00390625	1404.93599202	1	0	0	0	37					
5	16	1	0															
5	17	1	0	115	494.189346087	146324.136598	0.296391752577	85080.306414	1	0	0	0	37					
5	18	1	0	2	366.543838037	933.693467337	0.00335008375209	1050.90175631	1	0	0	0	37					
5	19	1	0															
5	20	1	0	1	365.228353258	658.891708968	0.00169204737733	512.375	1	0	0	0	37					
5	21	1	0	3	357.933541115	1370.11377246	0.0059880239521	1506.20855303	1	0	0	0	37					
5	22	1	0	4	430.535610002	1589.68581688	0.00718132854578	2421.40124657	1	0	0	0	37					
5	23	1	0	7	364.729209038	3049.29276896	0.0123456790123	3855.02340342	1	0	0	0	37					
5	24	1	0	1	363.772381384	354.930451128	0.00187969924812	510.332432432	1	0	0	0	37					
6	1	1	0	2	523.585877555	1956.91744841	0.00375234521576	1400.52725751	1	0	0	0	37					
6	2	1	0	154	441.600068599	135606.28246	0.350797266515	98109.8870736	1	0	0	0	37					
6	3	1	0	0	NaN	0	0	0	1	0	0	0	37					
6	4	1	0	1	679.027937903	1132.30717863	0.0016694490818	952.601123596	1	0	0	0	37					
6	5	1	0	4	416.520257873	2032.28644068	0.00677966101695	2709.69084586	1	0	0	0	37					
6	6	1	0	3	371.70623753	1402.58687943	0.00531914893617	1569.91732041	1	0	0	0	37					
6	7	1	0	16	369.022886067	14495.5526802	0.0295748613678	8409.64673155	1	0	0	0	37					
6	8	1	0	7	399.01172749	1859.79439252	0.0109034267913	4245.66757614	1	0	0	0	37					
6	9	1	0	24	404.988696541	20360.2031802	0.0424028268551	13457.3035808	1	0	0	0	37					
6	10	1	0	7	364.059588592	3524.2734375	0.013671875	3585.30202036	1	0	0	0	37					
6	11	1	0	2	369.311337038	654.367052023	0.0028901734104	1033.57032933	1	0	0	0	37					
6	12	1	0	14	376.363829007	11182.1217839	0.0240137221269	7545.73975414	1	0	0	0	37					
6	13	1	0	231	380.060839323	203593.253756	0.385642737896	123354.557956	1	0	0	0	37					
6	14	1	0	219	384.97667608	209387.126516	0.379549393414	118977.609024	1	0	0	0	37					
6	15	1	0	6	369.623069603	4312.57458564	0.0110497237569	3158.51432045	1	0	0	0	37					
6	16	1	0	2	366.51432222	766.308681672	0.0032154340836	1037.36829503	1	0	0	0	37					
6	17	1	0	124	372.718889472	172645.777989	0.235294117647	65084.4218544	1	0	0	0	37					
6	18	1	0	4	432.982388284	1674.43396226	0.00754716981132	2643.85068741	1	0	0	0	37					
6	19	1	0	13	409.286036132	7005.90992366	0.0198473282443	9695.37448728	1	0	0	0	37					
6	20	1	0	1	390.458070252	1029.80666667	0.00166666666667	547.769503546	1	0	0	0	37					
6	21	1	0	2	460.522265939	1484.90941385	0.00355239786856	1439.70298449	1	0	0	0	37					
6	22	1	0	4	370.713626171	2378.27737226	0.00729927007299	2079.40482543	1	0	0	0	37					
6	23	1	0	4	395.706641777	2004.99621212	0.00757575757576	2388.96497253	1	0	0	0	37					
6	24	1	0	0	NaN	0	0	0	1	0	0	0	37					
7	1	1	0	3	438.336395183	1620.54117647	0.00588235294118	1932.09932247	1	0	0	0	37					
7	2	1	0	6	380.131634718	4028.66006601	0.00990099009901	3209.26632798	1	0	0	0	37					
7	3	1	0	3	611.993029555	589.484536082	0.00618556701031	2624.27292018	1	0	0	0	37					
7	4	1	0	3	516.831191801	1387.5276873	0.00488599348534	2222.13157643	1	0	0	0	37					
7	5	1	0	0	NaN	0	0	0	1	0	0	0	37					
7	6	1	0	8	506.841937181	2525.98384491	0.0129240710824	8140.99253348	1	0	0	0	37					
7	7	1	0	125	469.54256578	193459.418831	0.405844155844	86791.9518234	1	0	0	0	37					
7	8	1	0	5	443.624227901	2698.40590406	0.00922509225092	3060.78202958	1	0	0	0	37					
7	9	1	0	7	401.346781299	2972.11145511	0.0108359133127	3927.98749521	1	0	0	0	37					
7	10	1	0	0	NaN	0	0	0	1	0	0	0	37					
7	11	1	0	11	392.43716261	4882.15418502	0.0161527165932	6108.61664493	1	0	0	0	37					
7	12	1	0	3	408.215477913	1405.14717742	0.00604838709677	1902.66173383	1	0	0	0	37					
7	13	1	0	263	365.72368249	200205.822884	0.412225705329	134831.130309	1	0	0	0	37					
7	14	1	0	211	386.077768621	315916.453202	0.519704433498	115300.747901	1	0	0	0	37					
7	15	1	0	239	370.13792218	228077.706806	0.417102966841	124110.626416	1	0	0	0	37					
7	16	1	0	3	385.699818848	651.579406632	0.00523560209424	2198.74699126	1	0	0	0	37					
7	17	1	0	3	369.090469117	3314.74621849	0.00504201680672	1534.32619927	1	0	0	0	37					
7	18	1	0	1	546.544805018	323.70233463	0.00194552529183	766.741935484	1	0	0	0	37					
7	19	1	0	0	NaN	0	0	0	1	0	0	0	37					
7	20	1	0	3	406.847413237	1457.42401501	0.00562851782364	1812.76732815	1	0	0	0	37					
7	21	1	0	2	646.103490993	1194.05535055	0.00369003690037	1919.25176028	1	0	0	0	37					
7	22	1	0	2	365.482896119	1641.61358811	0.00424628450106	1242.0037568	1	0	0	0	37					
7	23	1	0	3	498.708921882	1278.71819646	0.0048309178744	2149.93796671	1	0	0	0	37					
7	24	1	0	1	355.079769434	1893.75333333	0.00166666666667	498.137658922	1	0	0	0	37					
8	1	1	0	3	396.651594516	1028.77318117	0.00427960057061	1969.31342774	1	0	0	0	37					
8	2	1	0	1	365.101928554	357.273662551	0.00205761316872	512.197640118	1	0	0	0	37					
8	3	1	0	3	384.131393397	1993.48632813	0.005859375	1575.19052378	1	0	0	0	37					
8	4	1	0	0	NaN	0	0	0	1	0	0	0	37					
8	5	1	0	2	553.921703946	57.7567567568	0.0027027027027	1566.28	1	0	0	0	37					
8	6	1	0	3	409.406441648	1445.38907285	0.00496688741722	1726.40802936	1	0	0	0	37					
8	7	1	0	5	378.771559519	2190.97142857	0.00892857142857	2683.72085335	1	0	0	0	37					
8	8	1	0	4	427.222501714	3552.22103659	0.00609756097561	2517.00967267	1	0	0	0	37					
8	9	1	0	29	372.807193947	12642.6366279	0.0421511627907	15413.1000399	1	0	0	0	37					
8	10	1	0	2	374.28438628	1768.68922306	0.00501253132832	1048.0766911	1	0	0	0	37					
8	11	1	0	109	364.017678435	115884.367459	0.199268738574	56393.0801184	1	0	0	0	37					
8	12	1	0	8	376.506273485	3059.62814815	0.0118518518519	4684.30214213	1	0	0	0	37					
8	13	1	0	249	402.224781846	263422.941379	0.429310344828	140430.61107	1	0	0	0	37					
8	14	1	0	142	449.405333304	202224.766272	0.420118343195	93290.3690822	1	0	0	0	37					
8	15	1	0	229	409.866630627	319048.597895	0.482105263158	132720.149747	1	0	0	0	37					
8	16	1	0	1	361.328502738	866.538947368	0.00210526315789	506.903940887	1	0	0	0	37					
8	17	1	0	1	394.928388197	419.056363636	0.00181818181818	554.040865385	1	0	0	0	37					
8	18	1	0	0	NaN	0	0	0	1	0	0	0	37					
8	19	1	0	0	NaN	0	0	0	1	0	0	0	37					
8	20	1	0	3	375.81619504	1784.79836066	0.00491803278689	1565.63428146	1	0	0	0	37					
8	21	1	0	3	372.148367387	1656.73136915	0.0051993067591	1580.14198486	1	0	0	0	37					
8	22	1	0	1	462.128351809	699.666666667	0.0016501650165	648.314984709	1	0	0	0	37					
8	23	1	0	2	459.720032132	633.567307692	0.00320512820513	1333.21871383	1	0	0	0	37					
8	24	1	0	0	NaN	0	0	0	1	0	0	0	37					
9	1	1	0	1	356.862729571	335.085850556	0.00158982511924	500.638954869	1	0	0	0	37					
9	2	1	0	1	354.543904607	452.092748735	0.00168634064081	497.385899814	1	0	0	0	37					
9	3	1	0	4	381.308467759	1545.36379928	0.00716845878136	2321.36739912	1	0	0	0	37					
9	4	1	0	11	384.268543416	5184.91974318	0.0176565008026	5991.38646649	1	0	0	0	37					
9	5	1	0	1	520.915038651	188.548042705	0.0017793594306	730.786206897	1	0	0	0	37					
9	6	1	0	4	510.828474976	1739.39607201	0.00654664484452	3361.92066503	1	0	0	0	37					
9	7	1	0	22	390.252809443	8998.77166667	0.0366666666667	12065.9498965	1	0	0	0	37					
9	8	1	0	8	390.58773343	3512.27868852	0.0131147540984	4691.68625261	1	0	0	0	37					
9	9	1	0	5	402.238124442	2109.97491639	0.00836120401338	2926.66538273	1	0	0	0	37					
9	10	1	0	5	362.888661904	2901.06554307	0.00936329588015	2560.35111653	1	0	0	0	37					
9	11	1	0	42	359.309471428	45700.7217573	0.0878661087866	21306.2768929	1	0	0	0	37					
9	12	1	0	194	364.862075715	176608.894646	0.33506044905	99738.8454145	1	0	0	0	37					
9	13	1	0	297	408.659079767	278748.355442	0.505102040816	170619.878681	1	0	0	0	37					
9	14	1	0	89	360.821121814	79696.9658385	0.138198757764	45061.6598607	1	0	0	0	37					
9	15	1	0	271	374.740967526	283475.312381	0.51619047619	142900.618055	1	0	0	0	37					
9	16	1	0	3	508.359058015	2227.70839695	0.00458015267176	2506.89661163	1	0	0	0	37					
9	17	1	0	1	353.49869684	1553.50568182	0.00189393939394	495.919588875	1	0	0	0	37					
9	18	1	0	6	429.375298027	5794.5398773	0.0122699386503	4014.74174724	1	0	0	0	37					
9	19	1	0	1	547.872208558	2036.57534247	0.00195694716243	768.604135894	1	0	0	0	37					
9	20	1	0	2	385.570745608	915.663398693	0.00326797385621	1116.18317484	1	0	0	0	37					
9	21	1	0	125	469.97393942	152829.07	0.3125	88549.0019883	1	0	0	0	37					
9	22	1	0	1	356.10096338	1590.70332481	0.00255754475703	499.570281124	1	0	0	0	37					
9	23	1	0	3	372.099578646	1407.575	0.00535714285714	1920.56746186	1	0	0	0	37					
9	24	1	0	0	NaN	0	0	0	1	0	0	0	37					
10	1	1	0	1	369.26637656	441.987234043	0.00212765957447	518.039900249	1	0	0	0	37					
10	2	1	0	2	377.99919849	1051.39168111	0.00346620450607	1049.8839612	1	0	0	0	37					
10	3	1	0	2	398.961500756	777.11700468	0.00312012480499	1107.79664322	1	0	0	0	37					
10	4	1	0	0	NaN	0	0	0	1	0	0	0	37					
10	5	1	0	1	528.542847575	74.5309278351	0.00257731958763	741.487179487	1	0	0	0	37					
10	6	1	0	10	375.651153063	4343.81675393	0.0174520069808	5536.49758529	1	0	0	0	37					
10	7	1	0	31	362.504719459	19112.1705426	0.0600775193798	15714.7492083	1	0	0	0	37					
10	8	1	0	1	499.123592631	554.387263339	0.00172117039587	700.215217391	1	0	0	0	37					
10	9	1	0	2	387.139202889	1131.97311828	0.00358422939068	1098.6002781	1	0	0	0	37					
10	10	1	0	2	365.275542805	922.710973725	0.00309119010819	1024.74994694	1	0	0	0	37					
10	11	1	0	47	358.620095046	37144.0074074	0.087037037037	23692.4771737	1	0	0	0	37					
10	12	1	0	6	498.686726698	2105.29684601	0.0111317254174	4384.9093783	1	0	0	0	37					
10	13	1	0	244	410.985584707	259002.058501	0.446069469835	140499.180961	1	0	0	0	37					
10	14	1	0	315	374.33070328	212578.672065	0.425101214575	165187.250823	1	0	0	0	37					
10	15	1	0	141	365.684903501	165411.270992	0.269083969466	72618.9141075	1	0	0	0	37					
10	16	1	0	5	436.681539285	8464.32849365	0.00907441016334	3073.26409007	1	0	0	0	37					
10	17	1	0	0	NaN	0	0	0	1	0	0	0	37					
10	18	1	0	3	395.042941269	1184.91604478	0.00559701492537	1680.0387898	1	0	0	0	37					
10	19	1	0	3	385.228776197	519.150492264	0.0042194092827	1756.17003674	1	0	0	0	37					
10	20	1	0	7	366.466495622	4253.02209945	0.0128913443831	3597.6234263	1	0	0	0	37					
10	21	1	0	9	371.590655656	3904.67694805	0.0146103896104	4955.29304616	1	0	0	0	37					
10	22	1	0	9	420.491524863	4443.0335689	0.0159010600707	5467.32520229	1	0	0	0	37					
10	23	1	0	209	388.316203897	229418.574775	0.376576576577	114751.561035	1	0	0	0	37					
10	24	1	0	5	412.439744314	1497.03174603	0.00881834215168	3042.66706772	1	0	0	0	37					
11	1	1	0	3	434.128638625	1080.05035971	0.00539568345324	2804.94531178	1	0	0	0	37					
11	2	1	0	5	476.671178373	1321.791423	0.00974658869396	3519.38445807	1	0	0	0	37					
11	3	1	0	2	519.256467957	701.1421875	0.003125	1585.39270613	1	0	0	0	37					
11	4	1	0	2	577.129334304	897.588014981	0.00374531835206	1618.9156109	1	0	0	0	37					
11	5	1	0	2	536.384253374	1109.78417266	0.00359712230216	1565.74652632	1	0	0	0	37					
11	6	1	0	8	401.991401125	2837.4290429	0.013201320132	4783.23869992	1	0	0	0	37					
11	7	1	0	4	367.293169345	2949.13026052	0.00801603206413	2071.85133227	1	0	0	0	37					
11	8	1	0	2	408.575114984	617.276923077	0.0034188034188	1147.04301509	1	0	0	0	37					
11	9	1	0	1	373.681170846	827.415	0.00166666666667	524.233368532	1	0	0	0	37					
11	10	1	0	4	384.887287307	2896.11857708	0.00790513833992	2423.94545041	1	0	0	0	37					
11	11	1	0	12	364.095083883	6100.0445269	0.0222634508349	6353.2806754	1	0	0	0	37					
11	12	1	0	2	444.572115594	890.979323308	0.00375939849624	1270.31360044	1	0	0	0	37					
11	13	1	0	249	389.444988514	228766.6777	0.433797909408	136642.174077	1	0	0	0	37					
11	14	1	0	111	365.514955376	161753.637895	0.233684210526	57272.795949	1	0	0	0	37					
11	15	1	0	6	373.479378544	5225.60204082	0.0122448979592	3308.6788603	1	0	0	0	37					
11	16	1	0	2	419.176788432	3261.82194245	0.00359712230216	1458.93627466	1	0	0	0	37					
11	17	1	0	1	356.669272843	939.032755299	0.0019267822736	500.367556468	1	0	0	0	37					
11	18	1	0	1	378.663859203	401.012433393	0.00177619893428	531.223529412	1	0	0	0	37					
11	19	1	0	3	406.81921896	1936.33867735	0.0060120240481	1683.82862484	1	0	0	0	37					
11	20	1	0	2	396.779115734	686.983799705	0.00294550810015	1092.45881931	1	0	0	0	37					
11	21	1	0	0	NaN	0	0	0	1	0	0	0	37					
11	22	1	0	7	501.251422229	4365.55329949	0.0118443316413	6281.3981235	1	0	0	0	37					
11	23	1	0	2	459.996913227	771.836330935	0.00359712230216	1336.33596491	1	0	0	0	37					
11	24	1	0	0	NaN	0	0	0	1	0	0	0	37					
12	1	1	0	1	477.39566227	463.042084168	0.00200400801603	669.733333333	1	0	0	0	37					
12	2	1	0	3	469.723081848	1578.49136276	0.00575815738964	2058.02544911	1	0	0	0	37					
12	3	1	0	4	461.031320516	1122.22727273	0.00626959247649	2636.06352237	1	0	0	0	37					
12	4	1	0	7	516.74866988	2965.9	0.0122807017544	5683.5235771	1	0	0	0	37					
12	5	1	0	1	357.66848523	641.456043956	0.0018315018315	501.769340974	1	0	0	0	37					
12	6	1	0	5	375.510203066	2234.32561983	0.00826446280992	2616.9470596	1	0	0	0	37					
12	7	1	0	5	381.210766676	3287.16326531	0.00927643784787	2688.09258005	1	0	0	0	37					
12	8	1	0	112	359.496987092	86188.5124378	0.185737976783	56677.2756585	1	0	0	0	37					
12	9	1	0	5	372.626430337	2162.96167247	0.00871080139373	2649.24413572	1	0	0	0	37					
