Well,Plane,Timepoint,Cell Selected - Number of Objects,Cell Selected - Total Spot Area - Mean per Well,Cell Selected - Number of Spots - Mean per Well,Cell Selected - Relative Spot Intensity - Mean per Well,Cell Selected - Number of Spots per Area of Cytoplasm - Mean per Well,Cell Selected - Intensity Cytoplasm Mean - Mean per Well,Spots Selected - Number of Objects,Spots Selected - Relative Spot  Intensity - Mean per Well,Spots Selected - Corrected Spot  Intensity - Mean per Well,Spots Selected - Spot Area [px²] - Mean per Well,Spots Selected - Intensity Spot Mean - Mean per Well,Number of Analyzed Fields,Height [µm],Time [s],Compound,Concentration,Cell Type,Cell Count,
A11,1,0,2236,8.33944543828,0.283542039356,0.00303451564019,0.000294531084899,1033.21852077,702,0.137978423969,351.535911867,29.8689458689,2138.36703288,4,0,0,,,,,
A12,1,0,2167,9.73096446701,0.291185971389,0.00255312756518,0.000290079155748,988.602790873,707,0.125322075898,262.963697938,33.495049505,1771.15042158,4,0,0,,,,,
A13,1,0,2241,9.28023203927,0.277554663097,0.00319701992757,0.00028186241727,1076.79633161,691,0.133858695269,354.593717594,34.0839363242,2226.48383401,4,0,0,,,,,
A14,1,0,1602,116.101123596,3.84019975031,0.0421653617994,0.00517770888811,1713.87270568,6739,0.139544766484,464.15326222,30.5514171242,3051.94138452,4,0,0,,,,,
A15,1,0,2100,60.320952381,2.52571428571,0.0161165675381,0.00285245886339,1218.33676769,5838,0.128656923605,301.663844966,23.8992805755,2129.59917528,4,0,0,,,,,
A16,1,0,2322,21.8613264427,0.735142118863,0.00601658447262,0.000759367713156,1071.09602308,1897,0.123434615649,276.162522306,30.1049024776,1985.045088,4,0,0,,,,,
A17,1,0,2271,11.8626155878,0.377366798767,0.00332318996649,0.000384770694616,976.956977109,969,0.127736223967,265.966753701,31.7729618163,1799.61239228,4,0,0,,,,,
A18,1,0,2278,10.4973661106,0.274802458297,0.00287538976833,0.000277333177365,963.43527914,692,0.130032940178,287.513807334,38.411849711,1843.506259,4,0,0,,,,,
A19,1,0,2316,10.9900690846,0.366148531952,0.00361497019848,0.000357056136663,951.623635966,938,0.137033191899,319.335506551,30.6535181237,1956.18487383,4,0,0,,,,,
A20,1,0,2126,185.11476952,7.01081843838,0.0876089043078,0.00935063588436,3802.80192681,16364,0.159214079281,1125.92778163,26.5885480323,6686.77552549,4,0,0,,,,,
A21,1,0,2057,160.110354886,8.32960622265,0.0722400811467,0.0100192636575,2541.73458832,18835,0.161846161674,851.635133989,19.3420759225,4840.00219556,4,0,0,,,,,
A22,1,0,2269,63.1771705597,3.1956809167,0.0165701209305,0.00342530760552,1133.01850174,8070,0.131379737071,279.819296126,19.9044609665,1915.87134879,4,0,0,,,,,
A23,1,0,2411,16.0236416425,0.681874740771,0.00494314570829,0.000764483841798,929.060788553,1820,0.123740939412,245.996694977,23.7153846154,1711.73859678,4,0,0,,,,,
A24,1,0,2244,9.5325311943,0.356506238859,0.00302456609061,0.000359008337148,919.954010489,894,0.131291566331,276.048028905,26.8646532438,1771.18777982,4,0,0,,,,,
B01,1,0,2463,8.87576126675,0.316280958181,0.00231826834495,0.000320360141218,950.582945509,867,0.125803023017,258.034008999,28.7647058824,1816.41469995,4,0,0,,,,,
